key,prompt,f_save,is_closeup,negative_prompt,style_prompt
"['cities', 'Cluckington', 'lore']","The Great Egg Famine: A catastrophic event that occurred in the early days of Cluckington, when a blight wiped out most of the city's egg-laying hens. Sir Cluckington was one of the few chicken farmers who managed to save his flock, and he became known as a hero to the people of Cluckington.",results/images/Henhaven/000117.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Cluckington', 'lore']","The Battle of the Mills: A fierce conflict that erupted between the workers at two of the city's largest textile mills. Henrietta was a key figure in the conflict, using her sewing skills to create banners and flags for the workers to rally behind. In the end, the workers were able to secure better wages and working conditions.",results/images/Henhaven/000118.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Cluckington', 'lore']","The Chicken Bandit Heist: One of the most daring heists in Cluckington's history, when the Chicken Bandits stole a shipment of gold bars from a train that was passing through the city. Rusty helped the bandits to disable the train's security system, and Colonel Strut led the police force in a high-speed chase to catch the thieves.",results/images/Henhaven/000119.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Cluckington', 'lore']","The Plumed Poultry Rebellion: An uprising that occurred in the city's pet district, when Fluffy and her fellow plumed poultry demanded better living conditions and more freedom. Sir Cluckington saw the rebellion as a threat to his power, and ordered his guards to put down the revolt. In the end, Henrietta and several other factory workers joined forces with the plumed poultry, and together they were able to force Sir Cluckington to concede to their demands.",results/images/Henhaven/000120.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Cluckington', 'lore']","The Taloned Turkey Uprising: A violent conflict between the Taloned Turkeys and the Feathered Fowl, when the Turkeys demanded more representation in the city's government. Colonel Strut served as a mediator in the conflict, and was able to broker a peace agreement that granted the Turkeys greater autonomy and political power.",results/images/Henhaven/000121.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Cluckington', 'residents', 'Sir Cluckington']","Sir Cluckington is a regal and imposing figure, with a proud and confident bearing that commands respect. He stands tall and proud, with a broad chest and powerful wings that are always held slightly aloft. His feathers are a rich, deep brown, with a subtle sheen that catches the light and gives them a regal, almost metallic quality.

Sir Cluckington is always impeccably dressed, with a keen eye for fashion and a love of luxury. He is often seen wearing a top hat and monocle, which add to his air of sophistication and elegance. His top hat is a rich, velvety black, with a wide brim that casts a shadow over his eyes. His monocle is made of gleaming gold, with a delicate chain that dangles from his neck.

Sir Cluckington's beak is sharp and pointed, with a fierce, predatory quality that hints at his ruthless business tactics. His eyes are a piercing blue, with a cold, calculating stare that seems to see straight through anyone who crosses his path. Despite his imposing demeanor, Sir Cluckington speaks in a refined, upper-class accent, with a smooth and polished voice that is both commanding and persuasive.

Overall, Sir Cluckington is a formidable presence in Cluckington, with a powerful presence and a keen mind for business. His love of luxury and refinement sets him apart from the common Feathered Fowl, and his sharp business tactics have made him one of the wealthiest and most powerful chickens in the city.",results/images/Henhaven/000122.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Cluckington', 'residents', 'Rusty']","Rusty is a scrappy Taloned Turkey with a wiry frame and a quick, darting gaze. He has a rugged, weathered look to him, with a beak that is slightly crooked and a few feathers missing from his tail. His feathers are a deep, russet brown, with a faint sheen that catches the light just so.

Despite his rough exterior, Rusty moves with a graceful, almost dance-like quality. He is constantly in motion, his head bobbing and his feet tapping out a rhythm as he works on his latest project. His wings are tucked tightly against his body, giving him a streamlined, aerodynamic look.

Rusty's workshop is a cluttered, chaotic space, filled with piles of spare parts and half-finished machines. The walls are lined with shelves that are crammed with tools of every shape and size, and the air is thick with the scent of oil and metal shavings. In the center of the room is a large workbench, where Rusty spends most of his time tinkering with various contraptions.

Despite the chaos of his workshop, Rusty is a skilled craftsman, able to fix just about anything with a few simple tools. He moves with a precision and confidence that comes from years of experience, his beak nimbly manipulating screws and bolts with ease. His eyes are sharp and focused, constantly scanning his work for any potential flaws or weaknesses.

When Rusty is not working in his workshop, he can often be found patrolling the streets of Cluckington, keeping an eye out for trouble. He is fiercely loyal to his friends, and will not hesitate to put himself in harm's way to protect them. His talons are sharp and deadly, and he is not afraid to use them if the situation calls for it.

Overall, Rusty is a fascinating character, with a rugged, almost wild quality to him. Despite his rough exterior, he is a skilled craftsman and a loyal friend, and his presence in Cluckington is a testament to the ingenuity and resourcefulness of the city's residents.",results/images/Henhaven/000123.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Cluckington', 'residents', 'Henrietta']","Henrietta is a beautiful plumed Poultry with a long, slender neck and a graceful, delicate frame. Her feathers are a rich, deep shade of crimson, with lighter highlights around the edges. Her plumes are long and flowing, and shimmer in the light like fine silk.

Henrietta's eyes are large and expressive, with a deep, warm brown color that seems to sparkle with intelligence and creativity. Her beak is small and delicate, with a sharp point that she uses to thread needles and cut fabric.

She is often seen wearing a simple, practical outfit of a white blouse and a long, flowing skirt. Her blouse is made of soft, lightweight cotton, with delicate lace trim around the collar and cuffs. Her skirt is made of a rich, colorful fabric, with intricate embroidery and beading around the hem.

Henrietta's workspace is a small, cozy corner of the textile mill, filled with rolls of fabric, spools of thread, and piles of colorful scraps. She has a small, well-worn sewing machine that she uses to create her designs, and a large, well-lit drafting table where she sketches out her ideas.

Whenever she has a spare moment, Henrietta can be found hunched over her drafting table, lost in thought as she sketches out new designs. She is a perfectionist, with an eye for detail that borders on obsessive. She spends hours poring over her sketches, making tiny adjustments and tweaks until each design is absolutely perfect.

Despite her quiet, reserved demeanor, Henrietta is highly respected by the other workers in the mill. Her impeccable sewing skills and her eye for fashion have earned her a reputation as one of the best seamstresses in Cluckington. And while she may be content to work in the mill for now, Henrietta dreams of one day creating her own line of clothing and starting her own fashion empire.",results/images/Henhaven/000124.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Cluckington', 'residents', 'The Chicken Bandits']","The Chicken Bandits are a motley crew of wild and rugged Feathered Fowl, each with their own unique appearance and personality. They wear bandanas and leather vests, and carry pistols and knives on their belts. Their feathers are matted and unkempt, and they have a wild, fearless look in their eyes.

The leader of the group is a tall and imposing rooster named Red. He has bright red feathers that shine in the sun, and a long, sharp beak that he uses to intimidate his enemies. Red wears a black leather vest with silver studs, and carries a large revolver on his hip.

Next to Red stands a small and wiry hen named Sneaky. She is the group's scout and lookout, and is known for her cunning and quick reflexes. Sneaky has dark brown feathers that blend in with the shadows, and she wears a green bandana over her head. She carries a small dagger on her belt, which she uses to dispatch any enemies who get too close.

Behind Red and Sneaky are the twin brothers, Scratch and Scramble. They are identical except for the fact that Scratch has a scar over his left eye. Scratch and Scramble are the muscle of the group, and are known for their brute strength and ferocity in battle. They have bright yellow feathers and broad shoulders, and wear matching leather vests with red stitching.

Finally, there is the group's medic, a plucky little hen named Nurse. She is small and delicate, with soft white feathers and a kind, gentle demeanor. Nurse carries a small medical kit on her belt, and is always ready to tend to the wounds of her fellow bandits.

Together, the Chicken Bandits are a fearsome force to be reckoned with. They roam the hills and forests around Cluckington, always on the lookout for their next big heist. Despite their rough exterior, they are fiercely loyal to each other, and will do anything to protect their own.",results/images/Henhaven/000125.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Cluckington', 'residents', 'Colonel Strut']","Colonel Strut is a tall and imposing Taloned Turkey, standing head and shoulders above most of the other chickens in Cluckington. His feathers are a rich, chestnut brown, with hints of gold and green that shimmer in the sunlight. His wings are broad and powerful, and he holds himself with an air of confidence and authority.

The Colonel's beak is long and sharp, and his eyes are a piercing dark brown that seem to look right through you. His wattle is large and pendulous, swinging back and forth as he walks, giving him an almost regal appearance.

He is always impeccably dressed in his police uniform, which consists of a crisp white shirt and a navy blue jacket with gold buttons. A polished badge gleams on his chest, and a black leather belt with a shiny silver buckle cinches his waist. His boots are made of sturdy leather, and he wears a black hat with a gold badge on the front.

Whenever he speaks, his voice is deep and resonant, with a hint of gravel that adds to his no-nonsense demeanor. He speaks in a clear and concise manner, never wasting words or mincing his meaning. Despite his stern exterior, however, Colonel Strut is known for his fairness and compassion, and is always willing to listen to both sides of an argument before making a decision.

Overall, Colonel Strut is a commanding presence in Cluckington, and his unwavering sense of duty and justice make him a beloved figure among the city's residents.",results/images/Henhaven/000126.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Cluckington', 'residents', 'Fluffy']","Fluffy is a plump and round Feathered Fowl, with soft white feathers that are as fluffy as cotton. She has large, round eyes that sparkle with mischief, and a beak that is a bright shade of yellow. Her legs are short and stubby, and are covered in soft down feathers that are almost like fur.

Fluffy's favorite spot in the house is a plush velvet pillow, which is her throne of sorts. The pillow is a deep shade of purple, with intricate patterns embroidered on the surface. Fluffy spends most of her days lounging on the pillow, occasionally shifting her weight to get more comfortable.

Despite her lazy demeanor, Fluffy is fiercely loyal to her owners. When she senses a perceived threat, she puffs herself up and lets out a loud squawk, warning her owners of the danger. Her feathers ruffle and her beak opens wide, revealing sharp, pointed teeth that are surprisingly intimidating.

Fluffy is often pampered and spoiled by her owners, who dote on her every whim. They feed her the finest grains and seeds, and often dress her up in tiny outfits and accessories. Fluffy loves the attention, and will often strut around the house, showing off her latest ensemble.

Overall, Fluffy is the epitome of cuteness and cuddliness. Her round, fluffy body and adorable personality make her a beloved pet in Cluckington, and a symbol of the city's wealth and luxury.",results/images/Henhaven/000127.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Feather Falls', 'city_description']","Feather Falls is a small town situated near a breathtaking waterfall in the heart of Henhaven. The town is almost entirely inhabited by the Plumed Poultry, a breed of chicken known for their long and decorative feathers. The Plumed Poultry have made Feather Falls their home due to the peaceful surroundings and the abundance of water from the waterfall which they use to power their mills and factories.

The history of Feather Falls is tied closely to the waterfall, which has been a source of power for the Plumed Poultry for generations. The town was founded over a century ago by a group of Plumed Poultry who recognized the potential of the waterfall as a source of energy. They built the first mills and factories in the area, using the power of the water to grind grain, saw wood, and power various other machines. Over time, Feather Falls grew into a thriving community, with a bustling economy and a strong sense of community.

The arts and culture of Feather Falls reflect the Plumed Poultry's love of decoration and beauty. The town is famous for its elaborate feather art, which features intricate patterns and designs created using the Plumed Poultry's long feathers. The town also has a thriving music scene, with many talented musicians and singers who perform at local events and festivals.

One of the major events in Feather Falls is the annual Harvest Festival, which takes place every autumn. The festival celebrates the bounty of the harvest season, with food, music, and games for all to enjoy. Another popular event is the Feathered Follies, a talent show featuring performers from all over Henhaven.

Despite its small size, Feather Falls is a bustling town with a strong sense of community and a rich history. The Plumed Poultry who call it home are proud of their town and the role they have played in shaping its development. Visitors to Feather Falls are always welcomed with open wings and are sure to be enchanted by the peaceful beauty of the town and its stunning waterfall.",results/images/Henhaven/000128.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Feather Falls', 'lore']","The Great Chicken War: A long-standing feud between the Beaked Birds and the Taloned Turkeys over control of the town's valuable resources. Captain Cluckbeak and Doctor Rooster led the Beaked Birds in a fierce battle against the Taloned Turkeys, resulting in many casualties on both sides.",results/images/Henhaven/000129.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Feather Falls', 'lore']","The Feather Art Renaissance: A time of great artistic achievement in Feather Falls, led by Madame Feathers and her team of talented artisans. The Plumed Poultry created intricate feather art pieces that were admired throughout Henhaven, and the town became known as a hub of creativity and innovation.",results/images/Henhaven/000130.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Feather Falls', 'lore']","The Chickening Plague: A mysterious illness that swept through Feather Falls, causing the Plumed Poultry to lose their feathers and become weak and lethargic. Professor Peck worked tirelessly to find a cure, but it was Lady Cluckington who discovered the root cause of the plague - contaminated water from the waterfall. With Doctor Rooster's help, the town was able to purify the water and save its inhabitants.",results/images/Henhaven/000131.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Feather Falls', 'lore']","The Great Egg Heist: A daring robbery that took place at the town's largest egg farm, led by the Feathered Bandit. Mayor Clucksworth and Captain Cluckbeak worked together to track down the culprit and bring him to justice, but not before a thrilling chase through the forest and a final showdown at the waterfall.",results/images/Henhaven/000132.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Feather Falls', 'lore']","The Chicken Olympics: A grand sporting event held every four years, where Plumed Poultry from all over Henhaven come to compete in events such as chicken racing, egg tossing, and feather art contests. Feather Falls hosted the Olympics once, and Lady Cluckington was the master of ceremonies, entertaining the crowds with her witty commentary.",results/images/Henhaven/000133.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Feather Falls', 'lore']","The Quest for the Golden Egg: A legendary treasure said to be hidden somewhere in the forest around Feather Falls. Many brave adventurers, including Madame Feathers and Professor Peck, searched for the egg for years, but none were able to find it. The myth of the Golden Egg lives on, inspiring young Plumed Poultry to dream of adventure and treasure.",results/images/Henhaven/000134.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Feather Falls', 'residents', 'Captain Cluckbeak']","Captain Cluckbeak is a striking figure, even among the other Beaked Birds of Feather Falls. He stands tall and proud, with broad shoulders and a muscular build. His feathers are a deep shade of brown, with subtle hints of red and gold shimmering in the sunlight. His beak is long and pointed, giving him a fierce and intimidating appearance.

Despite his fearsome exterior, Captain Cluckbeak's eyes are warm and kind, shining with wisdom and experience. One eye is a bright, piercing blue, while the other is covered by a black eye patch, a reminder of the battle that he fought against the rogue Taloned Turkeys. The patch is adorned with a small silver emblem, shaped like a sword, that glints in the light.

Captain Cluckbeak is always dressed in his uniform, a sturdy suit of armor made from the finest materials. The armor is made to fit his body perfectly, hugging his muscles and providing maximum protection in battle. The armor is adorned with intricate designs, including a crest that bears the symbol of Feather Falls - a feathered quill and inkwell.

When he speaks, Captain Cluckbeak's voice is deep and commanding, with a hint of gravel that adds to his rugged charm. He is a natural leader, respected by all of the Plumed Poultry in the town for his bravery and unwavering dedication to duty.

Overall, Captain Cluckbeak is a formidable figure, a true hero of Feather Falls. He stands as a symbol of strength and resilience, a reminder of the sacrifices that the Beaked Birds have made to protect their town and their way of life.",results/images/Henhaven/000135.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Feather Falls', 'residents', 'Madame Feathers']","Madame Feathers is a striking figure in Feather Falls, with a regal bearing and a sharp eye for beauty. She stands tall and proud, with a graceful neck and a plump, round body covered in soft, fluffy feathers. Her plumage is a rich, deep shade of burgundy, with highlights of gold and bronze that shimmer in the sunlight.

Madame Feathers' face is particularly striking, with bright, intelligent eyes that gleam with a fierce intelligence. Her beak is long and curved, giving her a regal appearance that commands respect. Her crest of feathers on her head is particularly impressive, rising high above her head in a delicate, intricate pattern that seems to change with the light.

Madame Feathers' wings are long and elegant, with feathers that trail behind her like a flowing gown. She often wears a colorful scarf around her neck, which serves to accentuate her beauty and add a touch of whimsy to her appearance. Her talons are sharp and well-manicured, a testament to her attention to detail and her commitment to her craft.

When Madame Feathers is working in her feather art shop, she is a force to be reckoned with. Her focus is intense, and her hands move with a steady, practiced grace as she selects feathers and arranges them into intricate patterns and designs. She is known for her ability to bring out the natural beauty of each individual feather, and her finished pieces are true works of art that are admired throughout Henhaven.

Overall, Madame Feathers is a true vision of beauty and elegance, with a talent for feather art that is unmatched in Henhaven. Her presence in Feather Falls is a source of pride for the town, and her work has brought joy and inspiration to countless Plumed Poultry over the years.",results/images/Henhaven/000136.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Feather Falls', 'residents', 'Professor Peck']","Professor Peck is a fascinating sight to behold. He stands tall and proud, with a slim and elegant frame that is covered in beautiful, iridescent feathers. His feathers shimmer in the light, reflecting a rainbow of colors that shift and change as he moves.

His beady black eyes are always darting around, taking in his surroundings and analyzing everything he sees. His sharp, pointed beak is perfect for pecking and probing as he conducts his experiments. He wears a pair of thick glasses perched on his beak, which magnify his vision and help him to see even the smallest details.

Professor Peck is always dressed in a long white lab coat, which is covered in various stains and spills from his experiments. His coat is adorned with a variety of pockets and pouches, which are filled with all manner of tools and gadgets that he uses in his work.

At his side, he carries a small notebook and a quill pen, which he uses to record his observations and ideas. His notebook is filled with sketches and diagrams, along with detailed notes on his experiments and theories.

Despite his scientific brilliance, Professor Peck is often misunderstood by his fellow Plumed Poultry. They find his work strange and confusing, and are often intimidated by his intelligence and analytical mind. But for those who take the time to get to know him, Professor Peck is a fascinating and engaging companion, always willing to share his knowledge and insights on the world around him.",results/images/Henhaven/000137.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Feather Falls', 'residents', 'The Chickening']","The Chickening is a creature unlike any other in Henhaven. It is a large, wild chicken with feathers as black as the night sky. Its eyes are a piercing yellow, and its beak is long and sharp. Its talons are razor-sharp, and its wings are powerful and muscular.

The Chickening's feathers are long and sleek, with an iridescent sheen that catches the light and shimmers with every movement. Its tail feathers are particularly striking, with a long, elegant curve that gives the creature an almost regal appearance.

Despite its beauty, there is an undeniable sense of danger around The Chickening. Its eyes seem to glow with an otherworldly power, and its movements are swift and deliberate. The creature's mind is said to be as sharp as its talons, and it is rumored to have the power to control other chickens with a single thought.

Many of the Plumed Poultry in Feather Falls fear The Chickening, believing it to be a harbinger of doom. They say that if you see The Chickening, it means that something terrible is about to happen. Others believe that the creature is a guardian of the forest, protecting the wildlife from harm and ensuring that the balance of nature is maintained.

Despite its enigmatic nature, The Chickening is a sight to behold. Its beauty and power are unmatched, and its presence in the forest around Feather Falls is a constant reminder of the mysteries and wonders of Henhaven.",results/images/Henhaven/000138.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Feather Falls', 'residents', 'Lady Cluckington']","Lady Cluckington is a Plumed Poultry with a plump and round body, covered in soft, fluffy feathers of a rich, buttery yellow. Her feathers are perfectly groomed and arranged in neat, symmetrical patterns, each one shining in the light as if it were made of gold.

Her head is small and round, with a small beak that is always moving as she talks. Her eyes are bright and alert, constantly scanning her surroundings for any sign of gossip or scandal. Her comb and wattles are a bright, vibrant red, standing out against the soft yellow of her feathers.

Lady Cluckington is always dressed in the latest fashions, wearing a series of colorful feather boas and matching hats that seem to change with the seasons. She carries herself with an air of confidence and sophistication, as if she were a queen holding court.

Despite her love of gossip, Lady Cluckington is not an unkind bird. She is always eager to lend an ear to anyone who needs to talk, and her advice is often sought after by the other Plumed Poultry. Her voice is soft and melodious, with just a hint of a southern drawl that adds to her charm.

As she walks through the town, Lady Cluckington is always surrounded by a group of hens, all chatting and giggling as they follow her lead. She moves with a graceful, almost regal gait, her feathers rustling softly in the breeze.

Overall, Lady Cluckington is a vision of beauty and elegance, a true icon in the town of Feather Falls. Her love of gossip and her sharp wit have made her a beloved figure among the Plumed Poultry, and her presence adds a touch of glamour and excitement to the daily routine of the town.",results/images/Henhaven/000139.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Feather Falls', 'residents', 'Doctor Rooster']","Doctor Rooster is a towering figure, standing head and shoulders above the other Plumed Poultry in Feather Falls. His long, thin legs are covered in sleek, black feathers that gleam in the sunlight. His broad chest is covered in snowy white plumage, with a few stray black feathers scattered here and there. A large, red comb sits atop his head, giving him an imposing and regal look.

Despite his impressive size, Doctor Rooster moves with surprising grace and agility. His talons, sharp and deadly, click against the cobblestone streets as he makes his rounds, checking on his patients and dispensing medicine.

Doctor Rooster's eyes are a piercing shade of brown, with a sharpness that seems to see right through you. His beak, long and curved, is always set in a stern expression, giving him a gruff demeanor that can be intimidating to some.

His medical bag, always at his side, is made of soft, brown leather and is filled with all manner of potions and powders. Doctor Rooster is a master of his craft, and his no-nonsense approach to medicine has saved many lives in Feather Falls.

Despite his gruff exterior, Doctor Rooster is a deeply caring individual who will go to great lengths to ensure the health and well-being of his patients. He has a soft spot for the Plumed Poultry who are most vulnerable, such as the young and the elderly, and will often spend extra time with them, offering words of comfort and encouragement.

Overall, Doctor Rooster is an imposing but respected figure in Feather Falls, known for his skill as a doctor and his dedication to his patients.",results/images/Henhaven/000140.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
